"No.","Time","Source","Destination","Protocol","Length","Info"
"2776","17.513619","192.168.1.114","151.99.51.238","UDP","77","63635  >  443 Len=35"
"2777","17.513674","192.168.1.114","151.99.51.238","UDP","77","63635  >  443 Len=35"
"2778","17.513726","192.168.1.114","151.99.51.238","UDP","77","63635  >  443 Len=35"
"2779","17.513874","192.168.1.114","151.99.51.238","UDP","77","63635  >  443 Len=35"
"2780","17.513983","192.168.1.114","151.99.51.238","UDP","77","63635  >  443 Len=35"
"2781","17.514073","192.168.1.114","151.99.51.238","UDP","77","63635  >  443 Len=35"
"2782","17.514258","192.168.1.114","151.99.51.238","UDP","79","63635  >  443 Len=37"
"2783","17.514293","192.168.1.114","151.99.51.238","UDP","81","63635  >  443 Len=39"
"2784","17.514332","192.168.1.114","151.99.51.238","UDP","83","63635  >  443 Len=41"
"2785","17.514354","192.168.1.114","151.99.51.238","UDP","90","63635  >  443 Len=48"
"2786","17.514378","192.168.1.114","151.99.51.238","UDP","87","63635  >  443 Len=45"
"2787","17.514413","192.168.1.114","151.99.51.238","UDP","89","63635  >  443 Len=47"
"2788","17.514436","192.168.1.114","151.99.51.238","UDP","91","63635  >  443 Len=49"
"2789","17.514459","192.168.1.114","151.99.51.238","UDP","93","63635  >  443 Len=51"
"2790","17.514482","192.168.1.114","151.99.51.238","UDP","95","63635  >  443 Len=53"
"2791","17.514504","192.168.1.114","151.99.51.238","UDP","97","63635  >  443 Len=55"
"2792","17.515041","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2793","17.515041","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2794","17.515041","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2795","17.515041","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2796","17.515041","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2797","17.515041","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2798","17.515041","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2799","17.515041","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2800","17.515176","192.168.1.114","151.99.51.238","UDP","97","63635  >  443 Len=55"
"2801","17.515199","192.168.1.114","151.99.51.238","UDP","97","63635  >  443 Len=55"
"2802","17.515218","192.168.1.114","151.99.51.238","UDP","97","63635  >  443 Len=55"
"2803","17.515224","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2804","17.515224","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2805","17.515224","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2806","17.515224","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2807","17.515224","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2808","17.515224","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2809","17.515224","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2810","17.515224","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2811","17.515224","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2812","17.515224","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2813","17.515224","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2814","17.515224","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2815","17.515224","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2816","17.515224","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2817","17.515224","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2818","17.515224","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2819","17.515224","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2820","17.515224","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2821","17.515352","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2822","17.515352","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2823","17.515352","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2824","17.515352","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2825","17.515352","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2826","17.515352","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2827","17.515352","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2828","17.515352","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2829","17.515352","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2830","17.515352","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2831","17.515352","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2832","17.515352","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2833","17.515376","192.168.1.114","151.99.51.238","UDP","97","63635  >  443 Len=55"
"2834","17.515432","192.168.1.114","151.99.51.238","UDP","97","63635  >  443 Len=55"
"2835","17.515485","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2836","17.515485","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2837","17.515485","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2838","17.515485","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2839","17.515485","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2840","17.515485","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2841","17.515485","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2842","17.515485","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2843","17.515485","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2844","17.515494","192.168.1.114","151.99.51.238","UDP","97","63635  >  443 Len=55"
"2845","17.515485","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2846","17.515485","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2847","17.515485","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2848","17.515485","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2849","17.515559","192.168.1.114","151.99.51.238","UDP","97","63635  >  443 Len=55"
"2850","17.515614","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2851","17.515614","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2852","17.515614","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2853","17.515614","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2854","17.515614","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2855","17.515614","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2856","17.515614","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2857","17.515614","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2858","17.515614","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2859","17.515614","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2860","17.515614","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2861","17.515614","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2862","17.515714","192.168.1.114","151.99.51.238","UDP","97","63635  >  443 Len=55"
"2863","17.515746","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2864","17.515746","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2865","17.515746","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2866","17.515746","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2867","17.515746","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2868","17.515746","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2869","17.515746","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2870","17.515746","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2871","17.515746","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2872","17.515746","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2873","17.515746","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2874","17.515746","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2875","17.515746","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2876","17.515785","192.168.1.114","151.99.51.238","UDP","97","63635  >  443 Len=55"
"2877","17.515837","192.168.1.114","151.99.51.238","UDP","98","63635  >  443 Len=56"
"2878","17.515875","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2879","17.515875","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2880","17.515875","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2881","17.515875","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2882","17.515875","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2883","17.515875","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2884","17.515875","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2885","17.515875","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2886","17.515875","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2887","17.515875","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2888","17.515875","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2889","17.515875","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2890","17.515986","192.168.1.114","151.99.51.238","UDP","98","63635  >  443 Len=56"
"2891","17.516006","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2892","17.516006","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2893","17.516006","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2894","17.516006","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2895","17.516006","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2896","17.516006","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2897","17.516006","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2898","17.516006","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2899","17.516006","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2900","17.516006","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2901","17.516006","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2902","17.516006","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2903","17.516006","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2904","17.516135","192.168.1.114","151.99.51.238","UDP","98","63635  >  443 Len=56"
"2905","17.516149","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2906","17.516149","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2907","17.516149","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2908","17.516149","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2909","17.516149","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2910","17.516149","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2911","17.516149","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2912","17.516149","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2913","17.516149","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2914","17.516149","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2915","17.516149","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2916","17.516149","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2917","17.516336","192.168.1.114","151.99.51.238","UDP","98","63635  >  443 Len=56"
"2918","17.516343","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2919","17.516343","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2920","17.516343","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2921","17.516343","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2922","17.516343","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2923","17.516343","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2924","17.516343","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2925","17.516343","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2926","17.516343","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2927","17.516343","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2928","17.516343","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2929","17.516343","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2930","17.516343","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2931","17.516343","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2932","17.516343","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2933","17.516343","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2934","17.516343","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2935","17.516343","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2936","17.516343","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2937","17.516412","192.168.1.114","151.99.51.238","UDP","103","63635  >  443 Len=61"
"2938","17.516465","192.168.1.114","151.99.51.238","UDP","98","63635  >  443 Len=56"
"2939","17.516543","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2940","17.516543","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2941","17.516543","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2942","17.516543","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2943","17.516543","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2944","17.516543","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2945","17.516543","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2946","17.516543","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2947","17.516543","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2948","17.516543","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2949","17.516543","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2950","17.516543","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2951","17.516543","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2952","17.516543","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2953","17.516543","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2954","17.516543","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2955","17.516543","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2956","17.516543","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2957","17.516543","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2958","17.516543","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2959","17.516680","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2960","17.516680","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2961","17.516680","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2962","17.516680","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2963","17.516680","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2964","17.516680","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2965","17.516680","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2966","17.516680","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2967","17.516680","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2968","17.516680","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2969","17.516680","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2970","17.516680","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2971","17.516680","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2972","17.516787","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2973","17.516787","192.168.1.114","151.99.51.238","UDP","98","63635  >  443 Len=56"
"2974","17.516787","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2975","17.516787","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2976","17.516787","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2977","17.516787","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2978","17.516787","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2979","17.516787","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2980","17.516787","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2981","17.516787","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2982","17.516787","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2983","17.516846","192.168.1.114","151.99.51.238","UDP","98","63635  >  443 Len=56"
"2984","17.516897","192.168.1.114","151.99.51.238","UDP","98","63635  >  443 Len=56"
"2985","17.516946","192.168.1.114","151.99.51.238","UDP","98","63635  >  443 Len=56"
"2986","17.516963","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2987","17.516963","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2988","17.516963","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2989","17.516963","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2990","17.516963","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2991","17.516963","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2992","17.516963","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2993","17.516963","151.99.51.238","192.168.1.114","UDP","861","443  >  63635 Len=819"
"2994","17.516963","151.99.51.238","192.168.1.114","UDP","68","443  >  63635 Len=26"
"2995","17.517001","192.168.1.114","151.99.51.238","UDP","98","63635  >  443 Len=56"
"2996","17.517050","192.168.1.114","151.99.51.238","UDP","98","63635  >  443 Len=56"
"2997","17.517425","151.99.51.238","192.168.1.114","UDP","68","443  >  63635 Len=26"
"2998","17.517540","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"2999","17.517540","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"3000","17.517540","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"3001","17.517562","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"3002","17.517562","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"3003","17.517634","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"3004","17.517634","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"3005","17.517634","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"3006","17.517634","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"3007","17.517749","192.168.1.114","151.99.51.238","UDP","77","63635  >  443 Len=35"
"3008","17.518096","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"3009","17.518096","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"3010","17.518125","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"3011","17.518125","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"3012","17.518125","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"3013","17.518125","151.99.51.238","192.168.1.114","UDP","98","443  >  63635 Len=56"
"3014","17.519341","192.168.1.114","151.99.51.238","UDP","78","63635  >  443 Len=36"
"3015","18.041333","162.159.134.234","192.168.1.114","TLSv1.2","135","Application Data"
"3016","18.082517","192.168.1.114","162.159.134.234","TCP","54","64407  >  443 [ACK] Seq=1 Ack=430 Win=1022 Len=0"
"3017","18.212303","Technico_2e:eb:54","Broadcast","ARP","60","Who has 192.168.1.32? Tell 192.168.1.1"
"3018","18.217399","Technico_2e:eb:54","Broadcast","ARP","60","Who has 192.168.1.114? Tell 192.168.1.1"
"3019","18.217413","EliteGro_0d:bd:e9","Technico_2e:eb:54","ARP","42","192.168.1.114 is at 1c:69:7a:0d:bd:e9"
"3020","18.223210","Technico_2e:eb:54","Broadcast","ARP","60","Who has 192.168.1.216? Tell 192.168.1.1"
"3021","18.314379","AmazonTe_a7:73:74","Broadcast","ARP","60","Who has 192.168.1.6? Tell 192.168.1.32"
"3022","18.687009","192.168.1.67","224.0.0.7","UDP","240","8001  >  8001 Len=198"
"3023","18.704446","192.168.1.67","192.168.1.255","UDP","77","49181  >  15600 Len=35"
"3024","19.041708","192.168.1.114","104.26.14.112","QUIC","1287","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"3025","19.041753","192.168.1.114","104.26.14.112","QUIC","179","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"3026","19.059080","104.26.14.112","192.168.1.114","QUIC","68","Protected Payload (KP0)"
"3027","19.068042","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3028","19.068042","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3029","19.068042","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3030","19.068042","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3031","19.068042","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3032","19.068137","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3033","19.068137","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3034","19.068137","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3035","19.068137","104.26.14.112","192.168.1.114","QUIC","429","Protected Payload (KP0)"
"3036","19.073171","192.168.1.114","104.26.14.112","QUIC","87","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"3037","19.104071","192.168.1.114","104.26.14.112","QUIC","1272","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"3038","19.104634","192.168.1.114","104.26.14.112","QUIC","1280","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"3039","19.121872","104.26.14.112","192.168.1.114","QUIC","68","Protected Payload (KP0)"
"3040","19.123649","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3041","19.123649","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3042","19.123649","104.26.14.112","192.168.1.114","QUIC","503","Protected Payload (KP0)"
"3043","19.128063","192.168.1.114","104.26.14.112","QUIC","87","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"3044","19.134424","192.168.1.114","104.26.14.112","QUIC","1287","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"3045","19.134479","192.168.1.114","104.26.14.112","QUIC","135","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"3046","19.134702","192.168.1.114","104.26.14.112","QUIC","1287","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"3047","19.134731","192.168.1.114","104.26.14.112","QUIC","181","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"3048","19.139577","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3049","19.139577","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3050","19.139577","104.26.14.112","192.168.1.114","QUIC","1240","Protected Payload (KP0)"
"3051","19.144327","192.168.1.114","104.26.14.112","QUIC","87","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"3052","19.151549","104.26.14.112","192.168.1.114","QUIC","67","Protected Payload (KP0)"
"3053","19.159844","104.26.14.112","192.168.1.114","QUIC","289","Protected Payload (KP0)"
"3054","19.164571","192.168.1.114","104.26.14.112","QUIC","87","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"3055","19.168600","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3056","19.168600","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3057","19.168600","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3058","19.168683","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3059","19.168683","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3060","19.168683","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3061","19.168683","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3062","19.168683","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3063","19.168683","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3064","19.168683","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3065","19.168817","192.168.1.114","104.26.14.112","QUIC","87","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"3066","19.170637","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3067","19.170637","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3068","19.170637","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3069","19.170778","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3070","19.170778","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3071","19.170778","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
